id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size,id_server
km45z,315,vectorized_logs,1710346059.9980917,1710346059.9984865,1710346060.0171983,1710346060.0171506,1710346060.017352,30001,w45mx
ctbl7,316,vectorized_logs,1710346060.0089107,1710346060.0092793,1710346060.0281718,1710346060.0281153,1710346060.0283153,30156,w45mx
g5pkn,315,vectorized_logs,1710346060.0097718,1710346060.0101068,1710346060.029101,1710346060.0305178,1710346060.030674,30001,w45mx
5ntjj,317,vectorized_logs,1710346060.0047219,1710346060.0051029,1710346060.0293937,1710346060.0329635,1710346060.0330462,30266,w45mx
knxt2,317,vectorized_logs,1710346060.0171554,1710346060.0175056,1710346060.0391624,1710346060.0390477,1710346060.039215,30266,w45mx
z954g,317,vectorized_logs,1710346060.0201511,1710346060.0205016,1710346060.0390885,1710346060.0415702,1710346060.0416653,30266,w45mx
ssz97,317,vectorized_logs,1710346060.0264497,1710346060.0268,1710346060.0467584,1710346060.0465288,1710346060.0466158,30266,w45mx
hkz7q,317,vectorized_logs,1710346060.027475,1710346060.0278237,1710346060.0470884,1710346060.0490196,1710346060.0490875,30266,w45mx
77tg9,316,vectorized_logs,1710346060.0386598,1710346060.0391233,1710346060.0592332,1710346060.059038,1710346060.0591373,30156,w45mx
hmxdq,316,vectorized_logs,1710346060.041457,1710346060.041849,1710346060.06127,1710346060.0615895,1710346060.0616562,30156,w45mx
km45z,316,vectorized_logs,1710346060.0486927,1710346060.0490456,1710346060.0678623,1710346060.0675926,1710346060.06768,30156,w45mx
ctbl7,317,vectorized_logs,1710346060.059552,1710346060.0600069,1710346060.079001,1710346060.0788715,1710346060.0790021,30266,w45mx
g5pkn,316,vectorized_logs,1710346060.0605378,1710346060.0608878,1710346060.0799022,1710346060.0814261,1710346060.0815163,30156,w45mx
5ntjj,318,vectorized_logs,1710346060.0554945,1710346060.0560029,1710346060.0814946,1710346060.0839403,1710346060.0840032,30135,w45mx
knxt2,318,vectorized_logs,1710346060.068455,1710346060.0688338,1710346060.0898826,1710346060.0897033,1710346060.0898087,30135,w45mx
z954g,318,vectorized_logs,1710346060.071755,1710346060.0721576,1710346060.0909512,1710346060.092187,1710346060.092266,30135,w45mx
ssz97,318,vectorized_logs,1710346060.0771868,1710346060.0775337,1710346060.0973518,1710346060.097129,1710346060.097224,30135,w45mx
hkz7q,318,vectorized_logs,1710346060.078087,1710346060.0784235,1710346060.0977325,1710346060.0997193,1710346060.0997941,30135,w45mx
77tg9,317,vectorized_logs,1710346060.0891836,1710346060.0895522,1710346060.1099858,1710346060.1097815,1710346060.1098657,30266,w45mx
hmxdq,317,vectorized_logs,1710346060.091992,1710346060.092329,1710346060.111685,1710346060.1123455,1710346060.1124103,30266,w45mx
km45z,317,vectorized_logs,1710346060.0992808,1710346060.0996604,1710346060.1184688,1710346060.1182468,1710346060.118321,30266,w45mx
g5pkn,317,vectorized_logs,1710346060.1111612,1710346060.111516,1710346060.1302757,1710346060.1301503,1710346060.1302745,30266,w45mx
ctbl7,318,vectorized_logs,1710346060.1127,1710346060.11316,1710346060.131755,1710346060.1325924,1710346060.1326728,30135,w45mx
5ntjj,319,vectorized_logs,1710346060.106172,1710346060.106657,1710346060.1326356,1710346060.1350796,1710346060.1351433,30196,w45mx
knxt2,319,vectorized_logs,1710346060.1190882,1710346060.1195192,1710346060.1415884,1710346060.1413777,1710346060.1414824,30196,w45mx
z954g,319,vectorized_logs,1710346060.122457,1710346060.1227999,1710346060.1414485,1710346060.1440227,1710346060.1441,30196,w45mx
hkz7q,319,vectorized_logs,1710346060.1286595,1710346060.128969,1710346060.1479297,1710346060.147722,1710346060.1478057,30196,w45mx
ssz97,319,vectorized_logs,1710346060.1286447,1710346060.1289964,1710346060.148764,1710346060.1502047,1710346060.15028,30196,w45mx
77tg9,318,vectorized_logs,1710346060.1397283,1710346060.1401198,1710346060.1600566,1710346060.159858,1710346060.1599634,30135,w45mx
hmxdq,318,vectorized_logs,1710346060.1426435,1710346060.1430156,1710346060.1624758,1710346060.1624162,1710346060.1624882,30135,w45mx
km45z,318,vectorized_logs,1710346060.1499953,1710346060.1503508,1710346060.1690953,1710346060.1688907,1710346060.1689713,30135,w45mx
g5pkn,318,vectorized_logs,1710346060.161627,1710346060.1619842,1710346060.1809137,1710346060.1807265,1710346060.180876,30135,w45mx
ctbl7,319,vectorized_logs,1710346060.1632197,1710346060.1635756,1710346060.1826024,1710346060.1832232,1710346060.1833205,30196,w45mx
5ntjj,320,vectorized_logs,1710346060.157082,1710346060.1574998,1710346060.1854591,1710346060.1890676,1710346060.1891506,30297,w45mx
knxt2,320,vectorized_logs,1710346060.169702,1710346060.170106,1710346060.1917512,1710346060.1915755,1710346060.1916542,30297,w45mx
z954g,320,vectorized_logs,1710346060.173611,1710346060.1739652,1710346060.1925762,1710346060.1940963,1710346060.1941712,30297,w45mx
hkz7q,320,vectorized_logs,1710346060.1792498,1710346060.1795812,1710346060.1983972,1710346060.1981483,1710346060.1982267,30297,w45mx
ssz97,320,vectorized_logs,1710346060.1796427,1710346060.1799672,1710346060.1996653,1710346060.200724,1710346060.2007942,30297,w45mx
77tg9,319,vectorized_logs,1710346060.1902027,1710346060.1905475,1710346060.2104025,1710346060.210186,1710346060.2102685,30196,w45mx
hmxdq,319,vectorized_logs,1710346060.193641,1710346060.193986,1710346060.21301,1710346060.2127464,1710346060.212807,30196,w45mx
km45z,319,vectorized_logs,1710346060.2005515,1710346060.2009165,1710346060.2194853,1710346060.2192326,1710346060.2193081,30196,w45mx
g5pkn,319,vectorized_logs,1710346060.2129169,1710346060.2132494,1710346060.2319183,1710346060.2319303,1710346060.2320838,30196,w45mx
ctbl7,320,vectorized_logs,1710346060.2140393,1710346060.2144058,1710346060.2330468,1710346060.2343516,1710346060.2344446,30297,w45mx
5ntjj,321,vectorized_logs,1710346060.2078488,1710346060.2082596,1710346060.2359076,1710346060.2369597,1710346060.2371054,30413,w45mx
knxt2,321,vectorized_logs,1710346060.2204072,1710346060.2207808,1710346060.2431107,1710346060.2430804,1710346060.243242,30413,w45mx
z954g,321,vectorized_logs,1710346060.2245219,1710346060.2248838,1710346060.2433343,1710346060.2455685,1710346060.2457154,30413,w45mx
hkz7q,321,vectorized_logs,1710346060.2300239,1710346060.230341,1710346060.2490335,1710346060.248901,1710346060.2490518,30413,w45mx
ssz97,321,vectorized_logs,1710346060.2303464,1710346060.2306721,1710346060.249972,1710346060.251328,1710346060.2514436,30413,w45mx
77tg9,320,vectorized_logs,1710346060.240682,1710346060.2410243,1710346060.260449,1710346060.2603426,1710346060.260519,30297,w45mx
hmxdq,320,vectorized_logs,1710346060.24497,1710346060.2453215,1710346060.264161,1710346060.2640781,1710346060.264227,30297,w45mx
km45z,320,vectorized_logs,1710346060.2514458,1710346060.2518332,1710346060.2702153,1710346060.270046,1710346060.2701995,30297,w45mx
5ntjj,322,vectorized_logs,1710346060.2587302,1710346060.2591388,1710346060.27958,1710346060.2795353,1710346060.2797217,30108,w45mx
g5pkn,320,vectorized_logs,1710346060.2636108,1710346060.2639425,1710346060.2826107,1710346060.2824433,1710346060.2826283,30297,w45mx
ctbl7,321,vectorized_logs,1710346060.2651782,1710346060.2655163,1710346060.284146,1710346060.285036,1710346060.285247,30413,w45mx
z954g,322,vectorized_logs,1710346060.275157,1710346060.2754853,1710346060.2937324,1710346060.2936883,1710346060.2939043,30108,w45mx
knxt2,322,vectorized_logs,1710346060.2711403,1710346060.2715902,1710346060.2945173,1710346060.296138,1710346060.2962377,30108,w45mx
hkz7q,322,vectorized_logs,1710346060.280719,1710346060.281042,1710346060.299741,1710346060.2994883,1710346060.2995565,30108,w45mx
ssz97,322,vectorized_logs,1710346060.2819886,1710346060.2823198,1710346060.3017209,1710346060.3020482,1710346060.3021066,30108,w45mx
