id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size,id_server
m24dz,1985,logs,1710352502.1903198,1710352502.1906533,1710352502.1907234,1710352502.1909957,1710352502.191161,35070,x57dc
2h7gg,1985,logs,1710352502.1986058,1710352502.1989527,1710352502.199022,1710352502.205805,1710352502.2059765,35070,x57dc
9xhkn,1986,logs,1710352502.202597,1710352502.2029326,1710352502.2030125,1710352502.2062361,1710352502.2063217,35084,x57dc
r4q4c,1988,logs,1710352502.209952,1710352502.2103093,1710352502.2103803,1710352502.2101572,1710352502.210303,35077,x57dc
f2czh,1986,logs,1710352502.2112668,1710352502.2115798,1710352502.211647,1710352502.2121248,1710352502.2122345,35084,x57dc
8fgrj,1984,logs,1710352502.2132883,1710352502.2136219,1710352502.2137146,1710352502.2155995,1710352502.2157092,35098,x57dc
g9nrq,1986,logs,1710352502.221515,1710352502.2219458,1710352502.2220466,1710352502.2233381,1710352502.2234874,35084,x57dc
cgwzt,1987,logs,1710352502.2284164,1710352502.2287443,1710352502.2288134,1710352502.231719,1710352502.2318764,35084,x57dc
d7ll8,1987,logs,1710352502.2327356,1710352502.233095,1710352502.2331705,1710352502.2337239,1710352502.2338285,35084,x57dc
mb945,1986,logs,1710352502.2351267,1710352502.2354505,1710352502.2355402,1710352502.235862,1710352502.2360103,35084,x57dc
m24dz,1986,logs,1710352502.2408361,1710352502.2411838,1710352502.24125,1710352502.241014,1710352502.2411323,35084,x57dc
2h7gg,1986,logs,1710352502.2492318,1710352502.2495525,1710352502.2496233,1710352502.2572525,1710352502.2574358,35084,x57dc
9xhkn,1987,logs,1710352502.253135,1710352502.2534678,1710352502.253538,1710352502.258305,1710352502.2583878,35084,x57dc
r4q4c,1989,logs,1710352502.2605567,1710352502.2608757,1710352502.260942,1710352502.2607012,1710352502.2608418,35105,x57dc
f2czh,1987,logs,1710352502.261785,1710352502.2621286,1710352502.2621965,1710352502.2627308,1710352502.2628167,35084,x57dc
8fgrj,1985,logs,1710352502.2637706,1710352502.2640939,1710352502.26416,1710352502.2648911,1710352502.2650304,35070,x57dc
g9nrq,1987,logs,1710352502.2720692,1710352502.2725677,1710352502.272672,1710352502.2726088,1710352502.2727754,35084,x57dc
cgwzt,1988,logs,1710352502.2788956,1710352502.2792451,1710352502.2793148,1710352502.2822945,1710352502.282444,35077,x57dc
d7ll8,1988,logs,1710352502.283217,1710352502.2835658,1710352502.283634,1710352502.284318,1710352502.2844245,35077,x57dc
mb945,1987,logs,1710352502.28593,1710352502.2863228,1710352502.2863936,1710352502.2864087,1710352502.2865045,35084,x57dc
m24dz,1987,logs,1710352502.2913918,1710352502.291733,1710352502.2918003,1710352502.2919085,1710352502.2920518,35084,x57dc
2h7gg,1987,logs,1710352502.3000102,1710352502.3003855,1710352502.3004546,1710352502.3016098,1710352502.3017573,35084,x57dc
9xhkn,1988,logs,1710352502.3035896,1710352502.3039062,1710352502.3039742,1710352502.3099473,1710352502.310091,35077,x57dc
r4q4c,1990,logs,1710352502.3110282,1710352502.3113708,1710352502.311439,1710352502.3120012,1710352502.3120897,35063,x57dc
f2czh,1988,logs,1710352502.3126948,1710352502.3130145,1710352502.3130772,1710352502.3140152,1710352502.314122,35077,x57dc
8fgrj,1986,logs,1710352502.3142118,1710352502.3145528,1710352502.3146317,1710352502.3161933,1710352502.3163815,35084,x57dc
g9nrq,1988,logs,1710352502.3226378,1710352502.3230805,1710352502.323193,1710352502.323029,1710352502.323168,35077,x57dc
cgwzt,1989,logs,1710352502.329361,1710352502.3296952,1710352502.3297608,1710352502.335511,1710352502.3356795,35105,x57dc
d7ll8,1989,logs,1710352502.3336632,1710352502.3340237,1710352502.3340902,1710352502.337382,1710352502.3375196,35105,x57dc
mb945,1988,logs,1710352502.3367503,1710352502.3370914,1710352502.3371613,1710352502.3394017,1710352502.3395042,35077,x57dc
m24dz,1988,logs,1710352502.3418782,1710352502.3421967,1710352502.3422647,1710352502.3423355,1710352502.3424807,35077,x57dc
2h7gg,1988,logs,1710352502.3505363,1710352502.3508713,1710352502.3509443,1710352502.351784,1710352502.3519332,35077,x57dc
9xhkn,1989,logs,1710352502.3540998,1710352502.3548665,1710352502.3549383,1710352502.362846,1710352502.3630042,35105,x57dc
r4q4c,1991,logs,1710352502.361516,1710352502.3618617,1710352502.3619287,1710352502.3633566,1710352502.3634388,35084,x57dc
f2czh,1989,logs,1710352502.3632448,1710352502.363577,1710352502.3636565,1710352502.3654106,1710352502.3655112,35105,x57dc
8fgrj,1987,logs,1710352502.364734,1710352502.3650694,1710352502.3651342,1710352502.3675356,1710352502.3677013,35084,x57dc
g9nrq,1989,logs,1710352502.3731039,1710352502.3735435,1710352502.3736446,1710352502.3736086,1710352502.3737607,35105,x57dc
cgwzt,1990,logs,1710352502.3799202,1710352502.3802736,1710352502.3803554,1710352502.3885553,1710352502.3887541,35063,x57dc
d7ll8,1990,logs,1710352502.3841817,1710352502.3845522,1710352502.3846192,1710352502.3893282,1710352502.3894167,35063,x57dc
mb945,1989,logs,1710352502.3872046,1710352502.3875384,1710352502.38761,1710352502.3913708,1710352502.3915064,35105,x57dc
m24dz,1989,logs,1710352502.3923357,1710352502.3927288,1710352502.3927953,1710352502.3934267,1710352502.3935068,35105,x57dc
2h7gg,1989,logs,1710352502.401067,1710352502.401412,1710352502.4014826,1710352502.402805,1710352502.40298,35105,x57dc
9xhkn,1990,logs,1710352502.40471,1710352502.4052286,1710352502.4053004,1710352502.406292,1710352502.406425,35063,x57dc
r4q4c,1992,logs,1710352502.4120085,1710352502.412369,1710352502.4124422,1710352502.4149773,1710352502.4151418,35070,x57dc
f2czh,1990,logs,1710352502.4138827,1710352502.4142666,1710352502.4143324,1710352502.4170125,1710352502.4171345,35063,x57dc
8fgrj,1988,logs,1710352502.4152973,1710352502.4156377,1710352502.415706,1710352502.4190915,1710352502.4191973,35077,x57dc
g9nrq,1990,logs,1710352502.4235866,1710352502.42404,1710352502.4241426,1710352502.4240084,1710352502.424115,35063,x57dc
cgwzt,1991,logs,1710352502.430402,1710352502.4308245,1710352502.4308934,1710352502.4315178,1710352502.4316661,35084,x57dc
d7ll8,1991,logs,1710352502.4346962,1710352502.4350615,1710352502.435147,1710352502.441934,1710352502.4420147,35084,x57dc
mb945,1990,logs,1710352502.4378738,1710352502.4382076,1710352502.4382784,1710352502.442481,1710352502.4425159,35063,x57dc
m24dz,1990,logs,1710352502.4428167,1710352502.4432077,1710352502.443281,1710352502.4445903,1710352502.4446533,35063,x57dc
2h7gg,1990,logs,1710352502.451644,1710352502.4519873,1710352502.4520595,1710352502.4518425,1710352502.451922,35063,x57dc
9xhkn,1991,logs,1710352502.4552348,1710352502.4556673,1710352502.455748,1710352502.4571006,1710352502.4572139,35084,x57dc
